pollno,race,year,location,type_simple,type_detail,pollster,pollster_rating_id,polldate,samplesize,cand1_name,cand1_pct,cand2_name,cand2_pct,cand3_pct,margin_poll,electiondate,cand1_actual,cand2_actual,margin_actual,error,bias,rightcall,comment,partisan
74777,2016_Sen-G_FL,2016,FL,Sen-G,Sen-G,Siena College/New York Times Upshot,448,10/26/2016,815,Democrat,42,Republican,51,NA,-9,11/8/2016,44.31,51.98,-7.67,1.33,-1.33,1,NA,NA
74774,2016_Sen-G_NC,2016,NC,Sen-G,Sen-G,Gravis Marketing,124,10/26/2016,1273,Democrat,48,Republican,45,NA,3,11/8/2016,45.37,51.06,-5.7,8.700000000000001,8.700000000000001,0,among registered voters,NA
74778,2016_Sen-G_NC,2016,NC,Sen-G,Sen-G,Marist College,183,10/26/2016,780,Democrat,48,Republican,48,NA,0,11/8/2016,45.37,51.06,-5.7,5.7,5.7,0.5,NA,NA
74620,2016_Sen-G_NC,2016,NC,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/26/2016,525,Democrat,43,Republican,48,NA,-5,11/8/2016,45.37,51.06,-5.7,0.7000000000000001,0.7000000000000001,1,for Auto Alliance/ESA as Pulse Opinion Research,NA
74619,2016_Sen-G_NH,2016,NH,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/26/2016,525,Democrat,46,Republican,43,NA,3,11/8/2016,47.98,47.84,0.14,2.86,2.86,1,for Auto Alliance/ESA as Pulse Opinion Research,NA
74618,2016_Sen-G_NV,2016,NV,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/26/2016,525,Democrat,43,Republican,42,NA,1,11/8/2016,47.1,44.67,2.43,1.43,-1.43,1,for Auto Alliance/ESA as Pulse Opinion Research,NA
74621,2016_Sen-G_OH,2016,OH,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/26/2016,525,Democrat,42,Republican,49,NA,-7,11/8/2016,37.16,58.03,-20.87,13.87,13.87,1,for Auto Alliance/ESA as Pulse Opinion Research,NA
74629,2016_Sen-G_PA,2016,PA,Sen-G,Sen-G,Emerson College,88,10/26/2016,550,Democrat,45,Republican,43,NA,2,11/8/2016,47.34,48.77,-1.43,3.43,3.43,0,NA,NA
74622,2016_Sen-G_PA,2016,PA,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/26/2016,525,Democrat,46,Republican,40,NA,6,11/8/2016,47.34,48.77,-1.43,7.43,7.43,0,for Auto Alliance/ESA as Pulse Opinion Research,NA
74792,2016_Sen-G_AZ,2016,AZ,Sen-G,Sen-G,YouGov,391,10/27/2016,994,Democrat,38,Republican,43,NA,-5,11/8/2016,40.75,53.71,-12.96,7.96,7.96,1,NA,NA
74794,2016_Sen-G_CO,2016,CO,Sen-G,Sen-G,YouGov,391,10/27/2016,997,Democrat,46,Republican,41,NA,5,11/8/2016,49.97,44.31,5.66,0.66,-0.66,1,NA,NA
74744,2016_Sen-G_FL,2016,FL,Sen-G,Sen-G,Emerson College,88,10/27/2016,500,Democrat,47,Republican,49,NA,-2,11/8/2016,44.31,51.98,-7.67,5.67,5.67,1,NA,NA
75068,2016_Sen-G_IL,2016,IL,Sen-G,Sen-G,Loras College,171,10/27/2016,600,Democrat,42,Republican,34,NA,8,11/8/2016,54.86,39.78,15.08,7.08,-7.08,1,NA,NA
74813,2016_Sen-G_KY,2016,KY,Sen-G,Sen-G,Cygnal,67,10/27/2016,811,Democrat,42,Republican,52,NA,-10,11/8/2016,42.72,57.27,-14.55,4.55,4.55,1,NA,NA
75473,2016_Sen-G_KY,2016,KY,Sen-G,Sen-G,Google Surveys,122,10/27/2016,1016,Democrat,27.9,Republican,34.5,NA,-6.600000000000001,11/8/2016,42.72,57.27,-14.55,7.95,7.95,1,among all adults,NA
74747,2016_Sen-G_NC,2016,NC,Sen-G,Sen-G,Emerson College,88,10/27/2016,650,Democrat,44,Republican,48,NA,-4,11/8/2016,45.37,51.06,-5.7,1.7,1.7,1,NA,NA
74793,2016_Sen-G_NC,2016,NC,Sen-G,Sen-G,YouGov,391,10/27/2016,992,Democrat,44,Republican,44,NA,0,11/8/2016,45.37,51.06,-5.7,5.7,5.7,0.5,NA,NA
74816,2016_Sen-G_NH,2016,NH,Sen-G,Sen-G,Praecones Analytica,257,10/27/2016,408,Democrat,47,Republican,49.1,NA,-2.1,11/8/2016,47.98,47.84,0.14,2.24,-2.24,0,NA,NA
74748,2016_Sen-G_NV,2016,NV,Sen-G,Sen-G,Emerson College,88,10/27/2016,550,Democrat,44,Republican,48,NA,-4,11/8/2016,47.1,44.67,2.43,6.43,-6.43,0,NA,NA
74745,2016_Sen-G_OH,2016,OH,Sen-G,Sen-G,Emerson College,88,10/27/2016,800,Democrat,35,Republican,49,NA,-14,11/8/2016,37.16,58.03,-20.87,6.87,6.87,1,NA,NA
74791,2016_Sen-G_PA,2016,PA,Sen-G,Sen-G,YouGov,391,10/27/2016,1091,Democrat,44,Republican,41,NA,3,11/8/2016,47.34,48.77,-1.43,4.43,4.43,0,NA,NA
75115,2016_Sen-GR_CA,2016,CA,Sen-G,Sen-GR,SurveyMonkey,324,10/28/2016,2505,Harris (D),50,Sanchez (D),30,NA,20,11/8/2016,61.6,38.4,23.21,3.21,NA,1,NA,NA
75941,2016_Sen-GR_CA,2016,CA,Sen-G,Sen-GR,YouGov,391,10/28/2016,1498,Harris (D),47,Sanchez (D),23,NA,24,11/8/2016,61.6,38.4,23.21,0.79,NA,1,aka Field/IGS/YouGov,NA
75143,2016_Sen-GR_WA,2016,WA,Sen-G,Sen-GR,SurveyMonkey,324,10/28/2016,745,Democrat,61,Republican,36,NA,25,11/8/2016,58.83,40.86,17.97,7.03,7.03,1,NA,NA
75111,2016_Sen-G_AL,2016,AL,Sen-G,Sen-G,SurveyMonkey,324,10/28/2016,485,Democrat,36,Republican,60,NA,-24,11/8/2016,35.87,63.96,-28.09,4.09,4.09,1,NA,NA
75114,2016_Sen-G_AR,2016,AR,Sen-G,Sen-G,SurveyMonkey,324,10/28/2016,484,Democrat,44,Republican,54,NA,-10,11/8/2016,36.17,59.77,-23.6,13.6,13.6,1,NA,NA
75113,2016_Sen-G_AZ,2016,AZ,Sen-G,Sen-G,SurveyMonkey,324,10/28/2016,1457,Democrat,46,Republican,49,NA,-3,11/8/2016,40.75,53.71,-12.96,9.96,9.96,1,NA,NA
75116,2016_Sen-G_CO,2016,CO,Sen-G,Sen-G,SurveyMonkey,324,10/28/2016,1532,Democrat,48,Republican,46,NA,2,11/8/2016,49.97,44.31,5.66,3.66,-3.66,1,NA,NA
75117,2016_Sen-G_CT,2016,CT,Sen-G,Sen-G,SurveyMonkey,324,10/28/2016,554,Democrat,59,Republican,38,NA,21,11/8/2016,63.19,34.62,28.57,7.57,-7.57,1,NA,NA
75118,2016_Sen-G_FL,2016,FL,Sen-G,Sen-G,SurveyMonkey,324,10/28/2016,2809,Democrat,47,Republican,49,NA,-2,11/8/2016,44.31,51.98,-7.67,5.67,5.67,1,NA,NA
75146,2016_Sen-G_FL,2016,FL,Sen-G,Sen-G,TargetSmart/William & Mary,332,10/28/2016,718,Democrat,43,Republican,49,NA,-6,11/8/2016,44.31,51.98,-7.67,1.67,1.67,1,NA,NA
75119,2016_Sen-G_GA,2016,GA,Sen-G,Sen-G,SurveyMonkey,324,10/28/2016,2665,Democrat,41,Republican,50,5,-9,11/8/2016,41.03,54.78,-13.75,4.75,4.75,1,NA,NA
75120,2016_Sen-G_HI,2016,HI,Sen-G,Sen-G,SurveyMonkey,324,10/28/2016,467,Democrat,69,Republican,27,NA,42,11/8/2016,73.60000000000001,22.24,51.36,9.36,-9.36,1,NA,NA
75124,2016_Sen-G_IA,2016,IA,Sen-G,Sen-G,SurveyMonkey,324,10/28/2016,984,Democrat,41,Republican,56,NA,-15,11/8/2016,35.66,60.09,-24.43,9.43,9.43,1,NA,NA
75121,2016_Sen-G_ID,2016,ID,Sen-G,Sen-G,SurveyMonkey,324,10/28/2016,447,Democrat,34,Republican,61,NA,-27,11/8/2016,27.73,66.13,-38.41,11.41,11.41,1,NA,NA
75122,2016_Sen-G_IL,2016,IL,Sen-G,Sen-G,SurveyMonkey,324,10/28/2016,1003,Democrat,57,Republican,38,NA,19,11/8/2016,54.86,39.78,15.08,3.92,3.92,1,NA,NA
75123,2016_Sen-G_IN,2016,IN,Sen-G,Sen-G,SurveyMonkey,324,10/28/2016,674,Democrat,46,Republican,50,NA,-4,11/8/2016,42.41,52.11,-9.700000000000001,5.7,5.7,1,NA,NA
75125,2016_Sen-G_KS,2016,KS,Sen-G,Sen-G,SurveyMonkey,324,10/28/2016,1273,Democrat,39,Republican,56,NA,-17,11/8/2016,32.24,62.18,-29.94,12.94,12.94,1,NA,NA
75207,2016_Sen-G_KS,2016,KS,Sen-G,Sen-G,SurveyUSA,325,10/28/2016,596,Democrat,31,Republican,55,6,-24,11/8/2016,32.24,62.18,-29.94,5.94,5.94,1,NA,NA
75126,2016_Sen-G_KY,2016,KY,Sen-G,Sen-G,SurveyMonkey,324,10/28/2016,424,Democrat,46,Republican,52,NA,-6,11/8/2016,42.72,57.27,-14.55,8.55,8.55,1,NA,NA
74996,2016_Sen-G_KY,2016,KY,Sen-G,Sen-G,Western Kentucky University,379,10/28/2016,602,Democrat,39,Republican,55,NA,-16,11/8/2016,42.72,57.27,-14.55,1.45,-1.45,1,NA,NA
75128,2016_Sen-G_MD,2016,MD,Sen-G,Sen-G,SurveyMonkey,324,10/28/2016,740,Democrat,66,Republican,31,NA,35,11/8/2016,60.89,35.67,25.21,9.790000000000001,9.790000000000001,1,NA,NA
74896,2016_Sen-G_MO,2016,MO,Sen-G,Sen-G,BK Strategies,20,10/28/2016,1698,Democrat,44,Republican,47,1,-3,11/8/2016,46.39,49.18,-2.79,0.21,-0.21,1,NA,NA
75129,2016_Sen-G_MO,2016,MO,Sen-G,Sen-G,SurveyMonkey,324,10/28/2016,671,Democrat,51,Republican,45,NA,6,11/8/2016,46.39,49.18,-2.79,8.790000000000001,8.790000000000001,0,NA,NA
75133,2016_Sen-G_NC,2016,NC,Sen-G,Sen-G,SurveyMonkey,324,10/28/2016,1574,Democrat,47,Republican,43,7,4,11/8/2016,45.37,51.06,-5.7,9.700000000000001,9.700000000000001,0,NA,NA
75134,2016_Sen-G_ND,2016,ND,Sen-G,Sen-G,SurveyMonkey,324,10/28/2016,279,Democrat,27,Republican,71,NA,-44,11/8/2016,16.97,78.48,-61.51,17.51,17.51,1,NA,NA
75131,2016_Sen-G_NH,2016,NH,Sen-G,Sen-G,SurveyMonkey,324,10/28/2016,659,Democrat,50,Republican,38,8,12,11/8/2016,47.98,47.84,0.14,11.86,11.86,1,NA,NA
76016,2016_Sen-G_NH,2016,NH,Sen-G,Sen-G,University of New Hampshire,357,10/28/2016,516,Democrat,45,Republican,44,NA,1,11/8/2016,47.98,47.84,0.14,0.86,0.86,1,NA,NA
75130,2016_Sen-G_NV,2016,NV,Sen-G,Sen-G,SurveyMonkey,324,10/28/2016,1010,Democrat,47,Republican,47,NA,0,11/8/2016,47.1,44.67,2.43,2.43,-2.43,0.5,NA,NA
75132,2016_Sen-G_NY,2016,NY,Sen-G,Sen-G,SurveyMonkey,324,10/28/2016,1734,Democrat,68,Republican,28,NA,40,11/8/2016,70.60000000000001,27.17,43.43,3.43,-3.43,1,NA,NA
75135,2016_Sen-G_OH,2016,OH,Sen-G,Sen-G,SurveyMonkey,324,10/28/2016,1823,Democrat,40,Republican,55,NA,-15,11/8/2016,37.16,58.03,-20.87,5.87,5.87,1,NA,NA
75136,2016_Sen-G_OK,2016,OK,Sen-G,Sen-G,SurveyMonkey,324,10/28/2016,472,Democrat,35,Republican,62,NA,-27,11/8/2016,24.58,67.74,-43.16,16.16,16.16,1,NA,NA
75137,2016_Sen-G_OR,2016,OR,Sen-G,Sen-G,SurveyMonkey,324,10/28/2016,743,Democrat,62,Republican,34,NA,28,11/8/2016,56.6,33.35,23.25,4.75,4.75,1,NA,NA
74929,2016_Sen-G_PA,2016,PA,Sen-G,Sen-G,Franklin & Marshall College,106,10/28/2016,652,Democrat,47,Republican,35,2,12,11/8/2016,47.34,48.77,-1.43,13.43,13.43,0,NA,NA
74910,2016_Sen-G_PA,2016,PA,Sen-G,Sen-G,Gravis Marketing,124,10/28/2016,3217,Democrat,45,Republican,41,NA,4,11/8/2016,47.34,48.77,-1.43,5.43,5.43,0,among registered voters,NA
75138,2016_Sen-G_PA,2016,PA,Sen-G,Sen-G,SurveyMonkey,324,10/28/2016,2255,Democrat,49,Republican,46,NA,3,11/8/2016,47.34,48.77,-1.43,4.43,4.43,0,NA,NA
75139,2016_Sen-G_SC,2016,SC,Sen-G,Sen-G,SurveyMonkey,324,10/28/2016,1762,Democrat,39,Republican,56,NA,-17,11/8/2016,36.93,60.57,-23.64,6.640000000000001,6.640000000000001,1,NA,NA
75140,2016_Sen-G_SD,2016,SD,Sen-G,Sen-G,SurveyMonkey,324,10/28/2016,298,Democrat,31,Republican,67,NA,-36,11/8/2016,28.17,71.83,-43.66,7.66,7.66,1,NA,NA
75141,2016_Sen-G_UT,2016,UT,Sen-G,Sen-G,SurveyMonkey,324,10/28/2016,1078,Democrat,34,Republican,62,NA,-28,11/8/2016,27.06,68.15,-41.09,13.09,13.09,1,NA,NA
75142,2016_Sen-G_VT,2016,VT,Sen-G,Sen-G,SurveyMonkey,324,10/28/2016,436,Democrat,64,Republican,33,NA,31,11/8/2016,61.26,33.03,28.24,2.76,2.76,1,NA,NA
74746,2016_Sen-G_WI,2016,WI,Sen-G,Sen-G,Emerson College,88,10/28/2016,400,Democrat,49,Republican,44,NA,5,11/8/2016,46.81,50.17,-3.36,8.36,8.36,0,NA,NA
75144,2016_Sen-G_WI,2016,WI,Sen-G,Sen-G,SurveyMonkey,324,10/28/2016,1195,Democrat,49,Republican,49,NA,0,11/8/2016,46.81,50.17,-3.36,3.36,3.36,0.5,NA,NA
74933,2016_Sen-G_IL,2016,IL,Sen-G,Sen-G,Emerson College,88,10/29/2016,500,Democrat,53.7,Republican,36.2,NA,17.5,11/8/2016,54.86,39.78,15.08,2.42,2.42,1,NA,NA
74886,2016_Sen-G_IN,2016,IN,Sen-G,Sen-G,Monmouth University,215,10/29/2016,402,Democrat,45,Republican,45,4,0,11/8/2016,42.41,52.11,-9.700000000000001,9.700000000000001,9.700000000000001,0.5,NA,NA
75080,2016_Sen-G_NC,2016,NC,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/29/2016,525,Democrat,42,Republican,49,NA,-7,11/8/2016,45.37,51.06,-5.7,1.3,-1.3,1,for Auto Alliance/ESA as Pulse Opinion Research,NA
75079,2016_Sen-G_NH,2016,NH,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/29/2016,525,Democrat,46,Republican,46,NA,0,11/8/2016,47.98,47.84,0.14,0.14,-0.14,0.5,for Auto Alliance/ESA as Pulse Opinion Research,NA
75078,2016_Sen-G_NV,2016,NV,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/29/2016,525,Democrat,47,Republican,40,NA,7,11/8/2016,47.1,44.67,2.43,4.57,4.57,1,for Auto Alliance/ESA as Pulse Opinion Research,NA
75081,2016_Sen-G_OH,2016,OH,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/29/2016,525,Democrat,42,Republican,47,NA,-5,11/8/2016,37.16,58.03,-20.87,15.87,15.87,1,for Auto Alliance/ESA as Pulse Opinion Research,NA
75082,2016_Sen-G_PA,2016,PA,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/29/2016,525,Democrat,47,Republican,42,NA,5,11/8/2016,47.34,48.77,-1.43,6.43,6.43,0,for Auto Alliance/ESA as Pulse Opinion Research,NA
75265,2016_Sen-G_WI,2016,WI,Sen-G,Sen-G,Marquette University Law School,195,10/29/2016,1255,Democrat,45,Republican,44,3,1,11/8/2016,46.81,50.17,-3.36,4.36,4.36,0,NA,NA
75103,2016_Sen-GR_CA,2016,CA,Sen-G,Sen-GR,SurveyUSA,325,10/30/2016,747,Harris (D),47,Sanchez (D),27,NA,20,11/8/2016,61.6,38.4,23.21,3.21,NA,1,NA,NA
75247,2016_Sen-G_AZ,2016,AZ,Sen-G,Sen-G,CNN/Opinion Research Corp.,37,10/30/2016,769,Democrat,41,Republican,54,NA,-13,11/8/2016,40.75,53.71,-12.96,0.04,-0.04,1,NA,NA
75054,2016_Sen-G_AZ,2016,AZ,Sen-G,Sen-G,Data Orbital,73,10/30/2016,550,Democrat,39,Republican,49,NA,-10,11/8/2016,40.75,53.71,-12.96,2.96,2.96,1,NA,NA
75210,2016_Sen-G_AZ,2016,AZ,Sen-G,Sen-G,Emerson College,88,10/30/2016,700,Democrat,40,Republican,46,NA,-6,11/8/2016,40.75,53.71,-12.96,6.96,6.96,1,NA,NA
75317,2016_Sen-G_AZ,2016,AZ,Sen-G,Sen-G,Lucid,175,10/30/2016,1113,Democrat,40,Republican,52,NA,-12,11/8/2016,40.75,53.71,-12.96,0.96,0.96,1,NA,NA
75211,2016_Sen-G_CO,2016,CO,Sen-G,Sen-G,Emerson College,88,10/30/2016,750,Democrat,47,Republican,42,NA,5,11/8/2016,49.97,44.31,5.66,0.66,-0.66,1,NA,NA
75318,2016_Sen-G_CO,2016,CO,Sen-G,Sen-G,Lucid,175,10/30/2016,972,Democrat,49,Republican,41,NA,8,11/8/2016,49.97,44.31,5.66,2.34,2.34,1,NA,NA
75388,2016_Sen-G_CO,2016,CO,Sen-G,Sen-G,University of Denver,348,10/30/2016,550,Democrat,48,Republican,40,NA,8,11/8/2016,49.97,44.31,5.66,2.34,2.34,1,NA,NA
75249,2016_Sen-G_FL,2016,FL,Sen-G,Sen-G,CNN/Opinion Research Corp.,37,10/30/2016,773,Democrat,48,Republican,49,NA,-1,11/8/2016,44.31,51.98,-7.67,6.67,6.67,1,NA,NA
75464,2016_Sen-G_FL,2016,FL,Sen-G,Sen-G,Quinnipiac University,267,10/30/2016,626,Democrat,44,Republican,50,NA,-6,11/8/2016,44.31,51.98,-7.67,1.67,1.67,1,NA,NA
75212,2016_Sen-G_GA,2016,GA,Sen-G,Sen-G,Emerson College,88,10/30/2016,650,Democrat,40,Republican,48,NA,-8,11/8/2016,41.03,54.78,-13.75,5.75,5.75,1,NA,NA
75381,2016_Sen-G_MO,2016,MO,Sen-G,Sen-G,DFM Research,69,10/30/2016,508,Democrat,41,Republican,41,NA,0,11/8/2016,46.39,49.18,-2.79,2.79,2.79,0.5,NA,NA
75213,2016_Sen-G_MO,2016,MO,Sen-G,Sen-G,Emerson College,88,10/30/2016,650,Democrat,45,Republican,45,NA,0,11/8/2016,46.39,49.18,-2.79,2.79,2.79,0.5,NA,NA
75056,2016_Sen-G_MO,2016,MO,Sen-G,Sen-G,Monmouth University,215,10/30/2016,405,Democrat,46,Republican,47,2,-1,11/8/2016,46.39,49.18,-2.79,1.79,1.79,1,NA,NA
75465,2016_Sen-G_NC,2016,NC,Sen-G,Sen-G,Quinnipiac University,267,10/30/2016,602,Democrat,49,Republican,45,NA,4,11/8/2016,45.37,51.06,-5.7,9.700000000000001,9.700000000000001,0,NA,NA
75104,2016_Sen-G_NC,2016,NC,Sen-G,Sen-G,SurveyUSA,325,10/30/2016,659,Democrat,43,Republican,49,2,-6,11/8/2016,45.37,51.06,-5.7,0.3,-0.3,1,NA,NA
75251,2016_Sen-G_NV,2016,NV,Sen-G,Sen-G,CNN/Opinion Research Corp.,37,10/30/2016,790,Democrat,47,Republican,49,NA,-2,11/8/2016,47.1,44.67,2.43,4.43,-4.43,0,NA,NA
75513,2016_Sen-G_NV,2016,NV,Sen-G,Sen-G,JMC Analytics,156,10/30/2016,600,Democrat,45,Republican,43,NA,2,11/8/2016,47.1,44.67,2.43,0.43,-0.43,1,NA,NA
75319,2016_Sen-G_NV,2016,NV,Sen-G,Sen-G,Lucid,175,10/30/2016,892,Democrat,47,Republican,41,NA,6,11/8/2016,47.1,44.67,2.43,3.57,3.57,1,NA,NA
75466,2016_Sen-G_OH,2016,OH,Sen-G,Sen-G,Quinnipiac University,267,10/30/2016,589,Democrat,38,Republican,56,NA,-18,11/8/2016,37.16,58.03,-20.87,2.87,2.87,1,NA,NA
75253,2016_Sen-G_PA,2016,PA,Sen-G,Sen-G,CNN/Opinion Research Corp.,37,10/30/2016,799,Democrat,51,Republican,46,NA,5,11/8/2016,47.34,48.77,-1.43,6.43,6.43,0,NA,NA
75467,2016_Sen-G_PA,2016,PA,Sen-G,Sen-G,Quinnipiac University,267,10/30/2016,612,Democrat,48,Republican,47,NA,1,11/8/2016,47.34,48.77,-1.43,2.43,2.43,0,NA,NA
75582,2016_Sen-G_UT,2016,UT,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/30/2016,750,Democrat,27,Republican,59,3,-32,11/8/2016,27.06,68.15,-41.09,9.09,9.09,1,NA,NA
75579,2016_Sen-G_AZ,2016,AZ,Sen-G,Sen-G,Marist College,183,10/31/2016,719,Democrat,39,Republican,55,NA,-16,11/8/2016,40.75,53.71,-12.96,3.04,-3.04,1,NA,NA
75322,2016_Sen-G_FL,2016,FL,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/31/2016,525,Democrat,42,Republican,49,NA,-7,11/8/2016,44.31,51.98,-7.67,0.67,0.67,1,for Auto Alliance/ESA as Pulse Opinion Research,NA
75583,2016_Sen-G_GA,2016,GA,Sen-G,Sen-G,Marist College,183,10/31/2016,707,Democrat,37,Republican,48,7,-11,11/8/2016,41.03,54.78,-13.75,2.75,2.75,1,NA,NA
75737,2016_Sen-G_IN,2016,IN,Sen-G,Sen-G,Gravis Marketing,124,10/31/2016,399,Democrat,40,Republican,37,7,3,11/8/2016,42.41,52.11,-9.700000000000001,12.7,12.7,0,among registered voters,NA
75325,2016_Sen-G_NC,2016,NC,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/31/2016,525,Democrat,43,Republican,47,NA,-4,11/8/2016,45.37,51.06,-5.7,1.7,1.7,1,for Auto Alliance/ESA as Pulse Opinion Research,NA
75397,2016_Sen-G_NH,2016,NH,Sen-G,Sen-G,MassINC Polling Group,198,10/31/2016,500,Democrat,45,Republican,51,NA,-6,11/8/2016,47.98,47.84,0.14,6.140000000000001,-6.140000000000001,0,NA,NA
75324,2016_Sen-G_NH,2016,NH,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/31/2016,525,Democrat,47,Republican,45,NA,2,11/8/2016,47.98,47.84,0.14,1.86,1.86,1,for Auto Alliance/ESA as Pulse Opinion Research,NA
75592,2016_Sen-G_NH,2016,NH,Sen-G,Sen-G,University of Massachusetts Lowell,355,10/31/2016,695,Democrat,47,Republican,46,4,1,11/8/2016,47.98,47.84,0.14,0.86,0.86,1,NA,NA
75323,2016_Sen-G_NV,2016,NV,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/31/2016,525,Democrat,46,Republican,44,NA,2,11/8/2016,47.1,44.67,2.43,0.43,-0.43,1,for Auto Alliance/ESA as Pulse Opinion Research,NA
75326,2016_Sen-G_OH,2016,OH,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/31/2016,525,Democrat,41,Republican,49,NA,-8,11/8/2016,37.16,58.03,-20.87,12.87,12.87,1,for Auto Alliance/ESA as Pulse Opinion Research,NA
75256,2016_Sen-G_PA,2016,PA,Sen-G,Sen-G,Monmouth University,215,10/31/2016,403,Democrat,47,Republican,44,3,3,11/8/2016,47.34,48.77,-1.43,4.43,4.43,0,NA,NA
75327,2016_Sen-G_PA,2016,PA,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/31/2016,525,Democrat,46,Republican,42,NA,4,11/8/2016,47.34,48.77,-1.43,5.43,5.43,0,for Auto Alliance/ESA as Pulse Opinion Research,NA
75832,2016_Sen-GR_WA,2016,WA,Sen-G,Sen-GR,SurveyUSA,325,11/1/2016,667,Democrat,53,Republican,41,NA,12,11/8/2016,58.83,40.86,17.97,5.97,-5.97,1,NA,NA
75704,2016_Sen-G_MO,2016,MO,Sen-G,Sen-G,Public Policy Polling,263,11/1/2016,1083,Democrat,44,Republican,46,NA,-2,11/8/2016,46.39,49.18,-2.79,0.79,0.79,1,NA,NA
75459,2016_Sen-G_MO,2016,MO,Sen-G,Sen-G,Remington Research Group,279,11/1/2016,1722,Democrat,44,Republican,48,3,-4,11/8/2016,46.39,49.18,-2.79,1.21,-1.21,1,NA,NA
75705,2016_Sen-G_NC,2016,NC,Sen-G,Sen-G,Public Policy Polling,263,11/1/2016,1169,Democrat,45,Republican,48,NA,-3,11/8/2016,45.37,51.06,-5.7,2.7,2.7,1,NA,NA
75461,2016_Sen-G_NH,2016,NH,Sen-G,Sen-G,American Research Group,9,11/1/2016,600,Democrat,46,Republican,49,NA,-3,11/8/2016,47.98,47.84,0.14,3.14,-3.14,0,NA,NA
75706,2016_Sen-G_NH,2016,NH,Sen-G,Sen-G,Public Policy Polling,263,11/1/2016,781,Democrat,48,Republican,45,NA,3,11/8/2016,47.98,47.84,0.14,2.86,2.86,1,NA,NA
75476,2016_Sen-G_NH,2016,NH,Sen-G,Sen-G,Suffolk University,323,11/1/2016,500,Democrat,41.6,Republican,44.4,4,-2.8,11/8/2016,47.98,47.84,0.14,2.94,-2.94,0,NA,NA
76020,2016_Sen-G_NH,2016,NH,Sen-G,Sen-G,University of New Hampshire,357,11/1/2016,466,Democrat,48,Republican,41,NA,7,11/8/2016,47.98,47.84,0.14,6.86,6.86,1,NA,NA
75707,2016_Sen-G_NV,2016,NV,Sen-G,Sen-G,Public Policy Polling,263,11/1/2016,688,Democrat,47,Republican,44,NA,3,11/8/2016,47.1,44.67,2.43,0.5700000000000001,0.5700000000000001,1,NA,NA
75972,2016_Sen-G_OH,2016,OH,Sen-G,Sen-G,Columbus Dispatch,57,11/1/2016,1151,Democrat,37,Republican,58,NA,-21,11/8/2016,37.16,58.03,-20.87,0.13,-0.13,1,NA,NA
75708,2016_Sen-G_PA,2016,PA,Sen-G,Sen-G,Public Policy Polling,263,11/1/2016,1050,Democrat,46,Republican,44,NA,2,11/8/2016,47.34,48.77,-1.43,3.43,3.43,0,NA,NA
75229,2016_Sen-G_PA,2016,PA,Sen-G,Sen-G,Susquehanna Polling & Research Inc.,326,11/1/2016,681,Democrat,47,Republican,41,5,6,11/8/2016,47.34,48.77,-1.43,7.43,7.43,0,NA,NA
75471,2016_Sen-G_UT,2016,UT,Sen-G,Sen-G,Monmouth University,215,11/1/2016,402,Democrat,28,Republican,61,NA,-33,11/8/2016,27.06,68.15,-41.09,8.09,8.09,1,NA,NA
75717,2016_Sen-G_WI,2016,WI,Sen-G,Sen-G,Loras College,171,11/1/2016,500,Democrat,46.8,Republican,45,2.2,1.8,11/8/2016,46.81,50.17,-3.36,5.16,5.16,0,NA,NA
75709,2016_Sen-G_WI,2016,WI,Sen-G,Sen-G,Public Policy Polling,263,11/1/2016,891,Democrat,49,Republican,44,NA,5,11/8/2016,46.81,50.17,-3.36,8.36,8.36,0,NA,NA
75731,2016_Sen-G_AZ,2016,AZ,Sen-G,Sen-G,Data Orbital,73,11/2/2016,550,Democrat,41,Republican,52,NA,-11,11/8/2016,40.75,53.71,-12.96,1.96,1.96,1,NA,NA
75834,2016_Sen-G_CO,2016,CO,Sen-G,Sen-G,Gravis Marketing,124,11/2/2016,1125,Democrat,47,Republican,44,NA,3,11/8/2016,49.97,44.31,5.66,2.66,-2.66,1,among registered voters,NA
