pollno,race,year,location,type_simple,type_detail,pollster,pollster_rating_id,polldate,samplesize,cand1_name,cand1_pct,cand2_name,cand2_pct,cand3_pct,margin_poll,electiondate,cand1_actual,cand2_actual,margin_actual,error,bias,rightcall,comment,partisan
15380870,2014_House-G_AK-1,2014,AK-1,House-G,House-G,Public Policy Polling,263,11/2/2014,1052,Democrat,41,Republican,47,6,-6,11/4/2014,40.97,50.97,-10,4,4,1,NA,NA
15380871,2014_House-G_GA-12,2014,GA-12,House-G,House-G,Landmark Communications,166,11/2/2014,500,Democrat,46,Republican,47,NA,-1,11/4/2014,45.25,54.75,-9.5,8.5,8.5,1,NA,NA
15380872,2014_Sen-G_AK,2014,AK,Sen-G,Sen-G,Public Policy Polling,263,11/2/2014,1052,Democrat,45.5,Republican,46.5,NA,-1,11/4/2014,45.83,47.96,-2.13,1.13,1.13,1,NA,NA
15380873,2014_Sen-G_CO,2014,CO,Sen-G,Sen-G,Public Policy Polling,263,11/2/2014,739,Democrat,46.5,Republican,49.5,NA,-3,11/4/2014,46.26,48.2,-1.94,1.06,-1.06,1,NA,NA
15380874,2014_Sen-G_GA,2014,GA,Sen-G,Sen-G,Landmark Communications,166,11/2/2014,1500,Democrat,45.6,Republican,49.8,2.4,-4.2,11/4/2014,45.21,52.89,-7.68,3.48,3.48,1,NA,NA
15380875,2014_Sen-G_GA,2014,GA,Sen-G,Sen-G,Public Policy Polling,263,11/2/2014,975,Democrat,45,Republican,46,5,-1,11/4/2014,45.21,52.89,-7.68,6.68,6.68,1,NA,NA
15380876,2014_Sen-G_IA,2014,IA,Sen-G,Sen-G,Public Policy Polling,263,11/2/2014,1265,Democrat,45.5,Republican,48.5,NA,-3,11/4/2014,43.76,52.1,-8.34,5.34,5.34,1,NA,NA
15380877,2014_Sen-G_IL,2014,IL,Sen-G,Sen-G,Public Policy Polling,263,11/2/2014,1064,Democrat,51.5,Republican,42.5,NA,9,11/4/2014,53.55,42.69,10.86,1.86,-1.86,1,NA,NA
112366,2014_Sen-G_KS,2014,KS,Sen-G,Sen-G,Public Policy Polling,263,11/2/2014,963,Roberts (R),46,Orman (I),47,3,-1,11/4/2014,53.15,42.53,10.62,11.62,NA,0,newly added in 2019 update,NA
15380878,2014_Sen-G_KS,2014,KS,Sen-G,Sen-G,Public Policy Polling,263,11/2/2014,963,Roberts (R),46.5,Orman (I),48,NA,-1.5,11/4/2014,53.15,42.53,10.62,12.12,NA,0,NA,NA
15380879,2014_Sen-G_MI,2014,MI,Sen-G,Sen-G,Mitchell Research & Communications,213,11/2/2014,1224,Democrat,52,Republican,40,NA,12,11/4/2014,54.61,41.33,13.28,1.28,-1.28,1,NA,NA
15380880,2014_Sen-G_MI,2014,MI,Sen-G,Sen-G,Public Policy Polling,263,11/2/2014,914,Democrat,52.5,Republican,40.5,NA,12,11/4/2014,54.61,41.33,13.28,1.28,-1.28,1,NA,NA
15380881,2014_Sen-G_NC,2014,NC,Sen-G,Sen-G,Public Policy Polling,263,11/2/2014,1333,Democrat,46,Republican,44,5,2,11/4/2014,47.26,48.82,-1.56,3.56,3.56,0,NA,NA
15380882,2014_Sen-G_NH,2014,NH,Sen-G,Sen-G,Public Policy Polling,263,11/2/2014,1690,Democrat,50,Republican,48,NA,2,11/4/2014,51.46,48.21,3.25,1.25,-1.25,1,NA,NA
15380883,2014_House-GR_LA-6,2014,LA-6,House-G,House-GR,JMC Analytics,156,11/17/2014,793,Graves (R),61,Edwards (D),35,NA,26,12/6/2014,62.43,37.57,24.86,1.14,1.14,1,NA,NA
15380884,2014_Sen-GR_LA,2014,LA,Sen-G,Sen-GR,Vox Populi Polling,372,11/17/2014,761,Democrat,42,Republican,53,NA,-11,12/6/2014,44.07,55.93,-11.86,0.86,0.86,1,NA,NA
15380885,2014_Sen-GR_LA,2014,LA,Sen-G,Sen-GR,Rasmussen Reports/Pulse Opinion Research,277,11/18/2014,1000,Democrat,41,Republican,56,NA,-15,12/6/2014,44.07,55.93,-11.86,3.14,-3.14,1,NA,NA
15380886,2014_Sen-GR_LA,2014,LA,Sen-G,Sen-GR,JMC Analytics,156,11/20/2014,754,Democrat,40,Republican,55,NA,-15,12/6/2014,44.07,55.93,-11.86,3.14,-3.14,1,NA,NA
15380887,2014_Sen-GR_LA,2014,LA,Sen-G,Sen-GR,WPA Intelligence (WPAi),383,11/25/2014,500,Democrat,33,Republican,57,NA,-24,12/6/2014,44.07,55.93,-11.86,12.14,-12.14,1,previously listed as Wilson Perkins Allen Opinion Research,NA
15380888,2014_Sen-GR_LA,2014,LA,Sen-G,Sen-GR,Rasmussen Reports/Pulse Opinion Research,277,12/3/2014,1000,Democrat,40,Republican,56,NA,-16,12/6/2014,44.07,55.93,-11.86,4.14,-4.14,1,NA,NA
77136,2016_House-G_IN-9,2016,IN-9,House-G,House-G,Garin-Hart-Yang Research Group,113,10/18/2016,400,Democrat,43,Republican,43,5,0,11/8/2016,40.46,54.14,-13.68,13.68,13.68,0.5,for Shelli Yoder,D
77135,2016_House-G_MN-8,2016,MN-8,House-G,House-G,SurveyUSA,325,10/18/2016,595,Democrat,41,Republican,45,NA,-4,11/8/2016,50.17,49.61,0.56,4.56,-4.56,0,NA,NA
77132,2016_House-G_NH-1,2016,NH-1,House-G,House-G,YouGov,391,10/19/2016,380,Democrat,41,Republican,37,9,4,11/8/2016,45.79,44.42,1.36,2.64,2.64,1,NA,NA
77131,2016_House-G_NH-2,2016,NH-2,House-G,House-G,YouGov,391,10/19/2016,382,Democrat,53,Republican,42,NA,11,11/8/2016,49.8,45.39,4.41,6.59,6.59,1,NA,NA
79849,2016_House-G_NY-24,2016,NY-24,House-G,House-G,Siena College,305,10/19/2016,673,Democrat,31,Republican,54,NA,-23,11/8/2016,39.4,60.49,-21.09,1.91,-1.91,1,NA,NA
77134,2016_House-G_SD-1,2016,SD-1,House-G,House-G,Mason-Dixon Polling & Research Inc.,197,10/19/2016,400,Democrat,35,Republican,59,NA,-24,11/8/2016,35.9,64.1,-28.21,4.21,4.21,1,NA,NA
73854,2016_Sen-G_AL,2016,AL,Sen-G,Sen-G,Google Surveys,122,10/19/2016,474,Democrat,26,Republican,71,NA,-45,11/8/2016,35.87,63.96,-28.09,16.91,-16.91,1,NA,NA
74248,2016_Sen-G_FL,2016,FL,Sen-G,Sen-G,Associated Industries of Florida,18,10/19/2016,1000,Democrat,38,Republican,43,NA,-5,11/8/2016,44.31,51.98,-7.67,2.67,2.67,1,NA,NA
73856,2016_Sen-G_FL,2016,FL,Sen-G,Sen-G,Google Surveys,122,10/19/2016,500,Democrat,38,Republican,57,NA,-19,11/8/2016,44.31,51.98,-7.67,11.33,-11.33,1,NA,NA
73855,2016_Sen-G_GA,2016,GA,Sen-G,Sen-G,Google Surveys,122,10/19/2016,439,Democrat,36,Republican,58,NA,-22,11/8/2016,41.03,54.78,-13.75,8.25,-8.25,1,NA,NA
74558,2016_Sen-G_SD,2016,SD,Sen-G,Sen-G,Mason-Dixon Polling & Research Inc.,197,10/19/2016,400,Democrat,27,Republican,65,NA,-38,11/8/2016,28.17,71.83,-43.66,5.66,5.66,1,NA,NA
74251,2016_Sen-G_WI,2016,WI,Sen-G,Sen-G,McLaughlin & Associates,203,10/19/2016,600,Democrat,48,Republican,46,2,2,11/8/2016,46.81,50.17,-3.36,5.36,5.36,0,for Ron Johnson,R
73700,2016_Sen-G_WI,2016,WI,Sen-G,Sen-G,Public Policy Polling,263,10/19/2016,804,Democrat,47,Republican,41,NA,6,11/8/2016,46.81,50.17,-3.36,9.36,9.36,0,NA,NA
74250,2016_Sen-G_WI,2016,WI,Sen-G,Sen-G,WPA Intelligence (WPAi),383,10/19/2016,400,Democrat,45,Republican,42,NA,3,11/8/2016,46.81,50.17,-3.36,6.36,6.36,0,previously listed as Wilson Perkins Allen Opinion Research,NA
73797,2016_House-G_US,2016,US,House-G,House-G,Morning Consult,218,10/20/2016,1395,Democrat,42,Republican,39,NA,3,11/8/2016,48.04,49.1,-1.07,4.07,4.07,0,NA,NA
77133,2016_House-G_UT-4,2016,UT-4,House-G,House-G,DCCC Targeting and Analytics Department,68,10/20/2016,478,Democrat,41,Republican,49,NA,-8,11/8/2016,41.31,53.76,-12.45,4.45,4.45,1,for DCCC,D
73811,2016_Sen-G_FL,2016,FL,Sen-G,Sen-G,Opinion Savvy/InsiderAdvantage,243,10/20/2016,538,Democrat,46.2,Republican,46.2,NA,0,11/8/2016,44.31,51.98,-7.67,7.67,7.67,0.5,NA,NA
73813,2016_Sen-G_GA,2016,GA,Sen-G,Sen-G,Opinion Savvy/InsiderAdvantage,243,10/20/2016,570,Democrat,41.6,Republican,51,3.4,-9.4,11/8/2016,41.03,54.78,-13.75,4.350000000000001,4.350000000000001,1,NA,NA
74089,2016_Sen-G_SD,2016,SD,Sen-G,Sen-G,Remington Research Group,279,10/20/2016,1115,Democrat,36,Republican,57,NA,-21,11/8/2016,28.17,71.83,-43.66,22.66,22.66,1,NA,NA
74330,2016_Sen-O_LA,2016,LA,Sen-G,Sen-O,Southern Media & Opinion Research,310,10/20/2016,500,Kennedy (R),22,Campbell (D),16,14,6,11/8/2016,24.96,17.47,7.49,1.49,-1.49,1,NA,NA
79845,2016_House-G_NJ-2,2016,NJ-2,House-G,House-G,Stockton University,317,10/21/2016,625,Democrat,33.5,Republican,59,NA,-25.5,11/8/2016,37.22,59.21,-21.99,3.51,-3.51,1,NA,NA
74030,2016_Sen-GR_WA,2016,WA,Sen-G,Sen-GR,Elway Research,87,10/21/2016,502,Democrat,58,Republican,34,NA,24,11/8/2016,58.83,40.86,17.97,6.03,6.03,1,NA,NA
74048,2016_Sen-G_AR,2016,AR,Sen-G,Sen-G,Hendrix College,138,10/21/2016,463,Democrat,34,Republican,52,4,-18,11/8/2016,36.17,59.77,-23.6,5.600000000000001,5.600000000000001,1,NA,NA
74073,2016_Sen-G_NV,2016,NV,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/21/2016,826,Democrat,43,Republican,41,NA,2,11/8/2016,47.1,44.67,2.43,0.43,-0.43,1,NA,NA
74074,2016_Sen-G_VT,2016,VT,Sen-G,Sen-G,Braun Research,33,10/21/2016,603,Democrat,59,Republican,22,NA,37,11/8/2016,61.26,33.03,28.24,8.76,8.76,1,NA,NA
77129,2016_House-GR_CA-31,2016,CA-31,House-G,House-GR,Remington Research Group,279,10/22/2016,1198,Democrat,45,Republican,42,NA,3,11/8/2016,56.07,43.93,12.14,9.14,-9.14,1,for Paul Chabot,R
79846,2016_House-G_FL-7,2016,FL-7,House-G,House-G,Cherry Communications,49,10/22/2016,412,Democrat,42,Republican,47,NA,-5,11/8/2016,51.47,48.52,2.96,7.96,-7.96,0,for John L. Mica,R
81081,2016_House-G_NJ-7,2016,NJ-7,House-G,House-G,Public Policy Polling,263,10/22/2016,982,Democrat,45,Republican,45,NA,0,11/8/2016,43.12,54.08,-10.96,10.96,10.96,0.5,for Peter Jacob; among registered voters,D
74497,2016_House-G_US,2016,US,House-G,House-G,CNN/Opinion Research Corp.,37,10/22/2016,779,Democrat,50,Republican,47,NA,3,11/8/2016,48.04,49.1,-1.07,4.07,4.07,0,NA,NA
74356,2016_House-G_US,2016,US,House-G,House-G,GfK Group,115,10/22/2016,1212,Democrat,46,Republican,41,NA,5,11/8/2016,48.04,49.1,-1.07,6.07,6.07,0,NA,NA
75259,2016_Sen-G_AR,2016,AR,Sen-G,Sen-G,University of Arkansas,345,10/22/2016,585,Democrat,29.4,Republican,47.2,NA,-17.8,11/8/2016,36.17,59.77,-23.6,5.8,5.8,1,NA,NA
74317,2016_Sen-G_FL,2016,FL,Sen-G,Sen-G,Florida Atlantic University,97,10/22/2016,500,Democrat,42.3,Republican,45.8,NA,-3.5,11/8/2016,44.31,51.98,-7.67,4.17,4.17,1,NA,NA
74263,2016_Sen-G_FL,2016,FL,Sen-G,Sen-G,SurveyUSA,325,10/22/2016,1251,Democrat,41,Republican,45,NA,-4,11/8/2016,44.31,51.98,-7.67,3.67,3.67,1,NA,NA
73921,2016_Sen-G_FL,2016,FL,Sen-G,Sen-G,YouGov,391,10/22/2016,1042,Democrat,42,Republican,44,NA,-2,11/8/2016,44.31,51.98,-7.67,5.67,5.67,1,NA,NA
74076,2016_Sen-G_ID,2016,ID,Sen-G,Sen-G,Emerson College,88,10/22/2016,1023,Democrat,24,Republican,57,NA,-33,11/8/2016,27.73,66.13,-38.41,5.41,5.41,1,NA,NA
73953,2016_Sen-G_NC,2016,NC,Sen-G,Sen-G,Monmouth University,215,10/22/2016,402,Democrat,43,Republican,49,2,-6,11/8/2016,45.37,51.06,-5.7,0.3,-0.3,1,NA,NA
73938,2016_Sen-G_NC,2016,NC,Sen-G,Sen-G,Public Policy Polling,263,10/22/2016,875,Democrat,41,Republican,42,6,-1,11/8/2016,45.37,51.06,-5.7,4.7,4.7,1,NA,NA
74050,2016_Sen-G_NC,2016,NC,Sen-G,Sen-G,Siena College/New York Times Upshot,448,10/22/2016,792,Democrat,47,Republican,46,NA,1,11/8/2016,45.37,51.06,-5.7,6.7,6.7,0,NA,NA
74357,2016_Sen-G_NH,2016,NH,Sen-G,Sen-G,Marist College,183,10/22/2016,768,Democrat,47,Republican,48,NA,-1,11/8/2016,47.98,47.84,0.14,1.14,-1.14,0,NA,NA
74088,2016_Sen-G_NV,2016,NV,Sen-G,Sen-G,Bendixen & Amandi International,29,10/22/2016,800,Democrat,45,Republican,44,NA,1,11/8/2016,47.1,44.67,2.43,1.43,-1.43,1,NA,NA
74358,2016_Sen-G_NV,2016,NV,Sen-G,Sen-G,Marist College,183,10/22/2016,707,Democrat,42,Republican,49,NA,-7,11/8/2016,47.1,44.67,2.43,9.43,-9.43,0,NA,NA
77128,2016_House-G_FL-13,2016,FL-13,House-G,House-G,St. Pete Polls,314,10/23/2016,1087,Democrat,48,Republican,45,NA,3,11/8/2016,51.9,48.1,3.81,0.81,-0.81,1,NA,NA
81083,2016_House-G_ME-1,2016,ME-1,House-G,House-G,University of New Hampshire,357,10/23/2016,329,Democrat,59,Republican,24,NA,35,11/8/2016,57.99,41.94,16.05,18.95,18.95,1,NA,NA
81082,2016_House-G_ME-2,2016,ME-2,House-G,House-G,University of New Hampshire,357,10/23/2016,349,Democrat,43,Republican,42,NA,1,11/8/2016,45.17,54.77,-9.6,10.6,10.6,0,NA,NA
77127,2016_House-G_NE-2,2016,NE-2,House-G,House-G,"North Star Opinion Research/Ayres, McHenry & Associates",233,10/23/2016,400,Democrat,44,Republican,48,NA,-4,11/8/2016,47.73,48.93,-1.2,2.8,-2.8,1,among registered voters,NA
74261,2016_House-G_US,2016,US,House-G,House-G,ABC News/Washington Post,3,10/23/2016,828,Democrat,47,Republican,46,NA,1,11/8/2016,48.04,49.1,-1.07,2.07,2.07,0,NA,NA
74498,2016_House-G_US,2016,US,House-G,House-G,ABC News/Washington Post,3,10/23/2016,828,Democrat,47,Republican,46,NA,1,11/8/2016,48.04,49.1,-1.07,2.07,2.07,0,NA,NA
74122,2016_House-G_US,2016,US,House-G,House-G,GQR Research (GQRR),126,10/23/2016,900,Democrat,37,Republican,38,NA,-1,11/8/2016,48.04,49.1,-1.07,0.07,0.07,1,previously listed as Greenberg Quinlan Rosner (Democracy Corps),NA
74586,2016_House-G_US,2016,US,House-G,House-G,Ipsos,154,10/23/2016,1195,Democrat,44.6,Republican,37.5,3.5,7.100000000000001,11/8/2016,48.04,49.1,-1.07,8.17,8.17,0,NA,NA
74078,2016_Sen-G_AZ,2016,AZ,Sen-G,Sen-G,Monmouth University,215,10/23/2016,401,Democrat,40,Republican,50,4,-10,11/8/2016,40.75,53.71,-12.96,2.96,2.96,1,NA,NA
74262,2016_Sen-G_FL,2016,FL,Sen-G,Sen-G,Selzer & Co.,304,10/23/2016,805,Democrat,41,Republican,51,NA,-10,11/8/2016,44.31,51.98,-7.67,2.33,-2.33,1,NA,NA
74388,2016_Sen-G_FL,2016,FL,Sen-G,Sen-G,University of North Florida,360,10/23/2016,836,Democrat,43,Republican,49,NA,-6,11/8/2016,44.31,51.98,-7.67,1.67,1.67,1,NA,NA
74574,2016_Sen-G_GA,2016,GA,Sen-G,Sen-G,Quinnipiac University,267,10/23/2016,707,Democrat,40,Republican,54,NA,-14,11/8/2016,41.03,54.78,-13.75,0.25,-0.25,1,NA,NA
74575,2016_Sen-G_IA,2016,IA,Sen-G,Sen-G,Quinnipiac University,267,10/23/2016,791,Democrat,38,Republican,56,NA,-18,11/8/2016,35.66,60.09,-24.43,6.43,6.43,1,NA,NA
74081,2016_Sen-G_IN,2016,IN,Sen-G,Sen-G,Gravis Marketing,124,10/23/2016,596,Democrat,39,Republican,37,7,2,11/8/2016,42.41,52.11,-9.700000000000001,11.7,11.7,0,among registered voters,NA
74576,2016_Sen-G_NC,2016,NC,Sen-G,Sen-G,Quinnipiac University,267,10/23/2016,702,Democrat,47,Republican,48,NA,-1,11/8/2016,45.37,51.06,-5.7,4.7,4.7,1,NA,NA
74689,2016_Sen-G_PA,2016,PA,Sen-G,Sen-G,Muhlenberg College,219,10/23/2016,420,Democrat,41,Republican,41,NA,0,11/8/2016,47.34,48.77,-1.43,1.43,1.43,0.5,NA,NA
77143,2016_House-G_NY-19,2016,NY-19,House-G,House-G,Public Policy Polling,263,10/24/2016,1218,Democrat,44,Republican,41,NA,3,11/8/2016,45.91,54.02,-8.11,11.11,11.11,0,among 'voters',NA
74369,2016_House-G_US,2016,US,House-G,House-G,Fox News/Beacon Research/Shaw & Co. Research,103,10/24/2016,1221,Democrat,47,Republican,45,NA,2,11/8/2016,48.04,49.1,-1.07,3.07,3.07,0,NA,NA
74503,2016_House-G_US,2016,US,House-G,House-G,YouGov,391,10/24/2016,1200,Democrat,45,Republican,40,NA,5,11/8/2016,48.04,49.1,-1.07,6.07,6.07,0,NA,NA
74567,2016_Sen-G_FL,2016,FL,Sen-G,Sen-G,Saint Leo University,299,10/24/2016,1208,Democrat,47.6,Republican,52.5,NA,-4.9,11/8/2016,44.31,51.98,-7.67,2.77,2.77,1,NA,NA
74628,2016_Sen-G_NH,2016,NH,Sen-G,Sen-G,Emerson College,88,10/24/2016,600,Democrat,44,Republican,50,NA,-6,11/8/2016,47.98,47.84,0.14,6.140000000000001,-6.140000000000001,0,NA,NA
74323,2016_Sen-G_NH,2016,NH,Sen-G,Sen-G,Monmouth University,215,10/24/2016,401,Democrat,46,Republican,46,5,0,11/8/2016,47.98,47.84,0.14,0.14,-0.14,0.5,NA,NA
74389,2016_Sen-G_PA,2016,PA,Sen-G,Sen-G,Siena College/New York Times Upshot,448,10/24/2016,824,Democrat,47,Republican,44,NA,3,11/8/2016,47.34,48.77,-1.43,4.43,4.43,0,NA,NA
74326,2016_Sen-G_UT,2016,UT,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/24/2016,750,Democrat,26,Republican,56,4,-30,11/8/2016,27.06,68.15,-41.09,11.09,11.09,1,NA,NA
80818,2016_House-G_SD-1,2016,SD-1,House-G,House-G,Nielson Brothers Polling,231,10/25/2016,600,Democrat,41,Republican,51,NA,-10,11/8/2016,35.9,64.1,-28.21,18.21,18.21,1,NA,NA
74548,2016_Sen-G_MO,2016,MO,Sen-G,Sen-G,Mason-Dixon Polling & Research Inc.,197,10/25/2016,625,Democrat,46,Republican,47,NA,-1,11/8/2016,46.39,49.18,-2.79,1.79,1.79,1,NA,NA
74994,2016_Sen-G_NC,2016,NC,Sen-G,Sen-G,Elon University,86,10/25/2016,710,Democrat,39.9,Republican,43.5,3,-3.6,11/8/2016,45.37,51.06,-5.7,2.1,2.1,1,NA,NA
74631,2016_Sen-G_NV,2016,NV,Sen-G,Sen-G,Gravis Marketing,124,10/25/2016,875,Democrat,50,Republican,44,NA,6,11/8/2016,47.1,44.67,2.43,3.57,3.57,1,among registered voters,NA
74922,2016_Sen-G_SD,2016,SD,Sen-G,Sen-G,Nielson Brothers Polling,231,10/25/2016,600,Democrat,35,Republican,54,NA,-19,11/8/2016,28.17,71.83,-43.66,24.66,24.66,1,NA,NA
75690,2016_Sen-GR_CA,2016,CA,Sen-G,Sen-GR,Greenberg Quinlan Rosner/American Viewpoint,127,10/26/2016,1382,Harris (D),48,Sanchez (D),31,NA,17,11/8/2016,61.6,38.4,23.21,6.21,NA,1,NA,NA
74530,2016_Sen-G_FL,2016,FL,Sen-G,Sen-G,Dixie Strategies,81,10/26/2016,698,Democrat,43,Republican,48.6,NA,-5.600000000000001,11/8/2016,44.31,51.98,-7.67,2.07,2.07,1,NA,NA
74775,2016_Sen-G_FL,2016,FL,Sen-G,Sen-G,Gravis Marketing,124,10/26/2016,1301,Democrat,46,Republican,46,NA,0,11/8/2016,44.31,51.98,-7.67,7.67,7.67,0.5,among registered voters,NA
74780,2016_Sen-G_FL,2016,FL,Sen-G,Sen-G,Marist College,183,10/26/2016,779,Democrat,43,Republican,51,NA,-8,11/8/2016,44.31,51.98,-7.67,0.33,-0.33,1,NA,NA
74566,2016_Sen-G_FL,2016,FL,Sen-G,Sen-G,Public Policy Polling,263,10/26/2016,742,Democrat,46,Republican,46,NA,0,11/8/2016,44.31,51.98,-7.67,7.67,7.67,0.5,NA,NA
74617,2016_Sen-G_FL,2016,FL,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/26/2016,525,Democrat,42,Republican,49,NA,-7,11/8/2016,44.31,51.98,-7.67,0.67,0.67,1,for Auto Alliance/ESA as Pulse Opinion Research,NA
74777,2016_Sen-G_FL,2016,FL,Sen-G,Sen-G,Siena College/New York Times Upshot,448,10/26/2016,815,Democrat,42,Republican,51,NA,-9,11/8/2016,44.31,51.98,-7.67,1.33,-1.33,1,NA,NA
74774,2016_Sen-G_NC,2016,NC,Sen-G,Sen-G,Gravis Marketing,124,10/26/2016,1273,Democrat,48,Republican,45,NA,3,11/8/2016,45.37,51.06,-5.7,8.700000000000001,8.700000000000001,0,among registered voters,NA
74778,2016_Sen-G_NC,2016,NC,Sen-G,Sen-G,Marist College,183,10/26/2016,780,Democrat,48,Republican,48,NA,0,11/8/2016,45.37,51.06,-5.7,5.7,5.7,0.5,NA,NA
74620,2016_Sen-G_NC,2016,NC,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/26/2016,525,Democrat,43,Republican,48,NA,-5,11/8/2016,45.37,51.06,-5.7,0.7000000000000001,0.7000000000000001,1,for Auto Alliance/ESA as Pulse Opinion Research,NA
74619,2016_Sen-G_NH,2016,NH,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/26/2016,525,Democrat,46,Republican,43,NA,3,11/8/2016,47.98,47.84,0.14,2.86,2.86,1,for Auto Alliance/ESA as Pulse Opinion Research,NA
74618,2016_Sen-G_NV,2016,NV,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/26/2016,525,Democrat,43,Republican,42,NA,1,11/8/2016,47.1,44.67,2.43,1.43,-1.43,1,for Auto Alliance/ESA as Pulse Opinion Research,NA
74621,2016_Sen-G_OH,2016,OH,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/26/2016,525,Democrat,42,Republican,49,NA,-7,11/8/2016,37.16,58.03,-20.87,13.87,13.87,1,for Auto Alliance/ESA as Pulse Opinion Research,NA
74629,2016_Sen-G_PA,2016,PA,Sen-G,Sen-G,Emerson College,88,10/26/2016,550,Democrat,45,Republican,43,NA,2,11/8/2016,47.34,48.77,-1.43,3.43,3.43,0,NA,NA
74622,2016_Sen-G_PA,2016,PA,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/26/2016,525,Democrat,46,Republican,40,NA,6,11/8/2016,47.34,48.77,-1.43,7.43,7.43,0,for Auto Alliance/ESA as Pulse Opinion Research,NA
77124,2016_House-G_NE-2,2016,NE-2,House-G,House-G,Singularis Group,306,10/27/2016,1482,Democrat,45,Republican,47,4,-2,11/8/2016,47.73,48.93,-1.2,0.8,-0.8,1,for Donald John Bacon,R
76460,2016_House-G_US,2016,US,House-G,House-G,SurveyMonkey,324,10/27/2016,43003,Democrat,47,Republican,44,NA,3,11/8/2016,48.04,49.1,-1.07,4.07,4.07,0,NA,NA
74792,2016_Sen-G_AZ,2016,AZ,Sen-G,Sen-G,YouGov,391,10/27/2016,994,Democrat,38,Republican,43,NA,-5,11/8/2016,40.75,53.71,-12.96,7.96,7.96,1,NA,NA
74794,2016_Sen-G_CO,2016,CO,Sen-G,Sen-G,YouGov,391,10/27/2016,997,Democrat,46,Republican,41,NA,5,11/8/2016,49.97,44.31,5.66,0.66,-0.66,1,NA,NA
74744,2016_Sen-G_FL,2016,FL,Sen-G,Sen-G,Emerson College,88,10/27/2016,500,Democrat,47,Republican,49,NA,-2,11/8/2016,44.31,51.98,-7.67,5.67,5.67,1,NA,NA
75068,2016_Sen-G_IL,2016,IL,Sen-G,Sen-G,Loras College,171,10/27/2016,600,Democrat,42,Republican,34,NA,8,11/8/2016,54.86,39.78,15.08,7.08,-7.08,1,NA,NA
74813,2016_Sen-G_KY,2016,KY,Sen-G,Sen-G,Cygnal,67,10/27/2016,811,Democrat,42,Republican,52,NA,-10,11/8/2016,42.72,57.27,-14.55,4.55,4.55,1,NA,NA
75473,2016_Sen-G_KY,2016,KY,Sen-G,Sen-G,Google Surveys,122,10/27/2016,1016,Democrat,27.9,Republican,34.5,NA,-6.600000000000001,11/8/2016,42.72,57.27,-14.55,7.95,7.95,1,among all adults,NA
74747,2016_Sen-G_NC,2016,NC,Sen-G,Sen-G,Emerson College,88,10/27/2016,650,Democrat,44,Republican,48,NA,-4,11/8/2016,45.37,51.06,-5.7,1.7,1.7,1,NA,NA
74793,2016_Sen-G_NC,2016,NC,Sen-G,Sen-G,YouGov,391,10/27/2016,992,Democrat,44,Republican,44,NA,0,11/8/2016,45.37,51.06,-5.7,5.7,5.7,0.5,NA,NA
74816,2016_Sen-G_NH,2016,NH,Sen-G,Sen-G,Praecones Analytica,257,10/27/2016,408,Democrat,47,Republican,49.1,NA,-2.1,11/8/2016,47.98,47.84,0.14,2.24,-2.24,0,NA,NA
74748,2016_Sen-G_NV,2016,NV,Sen-G,Sen-G,Emerson College,88,10/27/2016,550,Democrat,44,Republican,48,NA,-4,11/8/2016,47.1,44.67,2.43,6.43,-6.43,0,NA,NA
74745,2016_Sen-G_OH,2016,OH,Sen-G,Sen-G,Emerson College,88,10/27/2016,800,Democrat,35,Republican,49,NA,-14,11/8/2016,37.16,58.03,-20.87,6.87,6.87,1,NA,NA
74791,2016_Sen-G_PA,2016,PA,Sen-G,Sen-G,YouGov,391,10/27/2016,1091,Democrat,44,Republican,41,NA,3,11/8/2016,47.34,48.77,-1.43,4.43,4.43,0,NA,NA
77123,2016_House-G_MN-2,2016,MN-2,House-G,House-G,GBAO,109,10/28/2016,500,Democrat,45,Republican,40,NA,5,11/8/2016,45.16,46.95,-1.8,6.8,6.8,0,for Angela Dawn Craig; previously listed as GBA Strategies,D
77121,2016_House-G_NH-1,2016,NH-1,House-G,House-G,University of New Hampshire,357,10/28/2016,239,Democrat,37,Republican,33,15,4,11/8/2016,45.79,44.42,1.36,2.64,2.64,1,NA,NA
77122,2016_House-G_NH-2,2016,NH-2,House-G,House-G,University of New Hampshire,357,10/28/2016,237,Democrat,48,Republican,33,NA,15,11/8/2016,49.8,45.39,4.41,10.59,10.59,1,NA,NA
74998,2016_House-G_US,2016,US,House-G,House-G,Google Surveys,122,10/28/2016,943,Democrat,35.7,Republican,38.6,NA,-2.9,11/8/2016,48.04,49.1,-1.07,1.83,-1.83,1,aka Red Oak/Google Surveys,NA
